sample_index,sample_id,split,source_file,geometry_type,damage_type,parameter_count,p1,p2,p3,p4,p5,p6,p7,p8
2776,555:0021:10_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,45,5,,,,
2777,555:0022:10_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,40,5,,,,
2778,555:0023:10_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,35,5,,,,
2779,555:0024:10_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,30,5,,,,
2780,555:0025:10_100_25_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,25,5,,,,
2781,555:0026:10_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,20,5,,,,
2782,555:0027:10_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,15,5,,,,
2783,555:0028:10_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,10,5,,,,
2784,555:0029:10_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,10,100,5,5,,,,
2785,555:0030:15_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,50,5,,,,
2786,555:0031:15_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,45,5,,,,
2787,555:0032:15_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,40,5,,,,
2788,555:0033:15_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,35,5,,,,
2789,555:0034:15_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,30,5,,,,
2790,555:0035:15_100_25_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,25,5,,,,
2791,555:0036:15_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,20,5,,,,
2792,555:0037:15_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,15,5,,,,
2793,555:0038:15_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,10,5,,,,
2794,555:0039:15_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,15,100,5,5,,,,
2795,555:0040:20_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,50,5,,,,
2796,555:0041:20_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,45,5,,,,
2797,555:0042:20_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,40,5,,,,
2798,555:0043:20_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,35,5,,,,
2799,555:0044:20_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,30,5,,,,
2800,555:0045:20_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,25,5,,,,
2801,555:0046:20_100_20_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,20,5,,,,
2802,555:0047:20_100_15_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,15,5,,,,
2803,555:0048:20_100_10_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,10,5,,,,
2804,555:0049:20_100_5_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,20,100,5,5,,,,
2805,555:0050:25_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,50,5,,,,
2806,555:0051:25_100_45_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,45,5,,,,
2807,555:0052:25_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,40,5,,,,
2808,555:0053:25_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,35,5,,,,
2809,555:0054:25_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,30,5,,,,
2810,555:0055:25_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,25,5,,,,
2811,555:0056:25_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,20,5,,,,
2812,555:0057:25_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,15,5,,,,
2813,555:0058:25_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,10,5,,,,
2814,555:0059:25_100_5_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,25,100,5,5,,,,
2815,555:0060:30_100_50_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,50,5,,,,
2816,555:0061:30_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,45,5,,,,
2817,555:0062:30_100_40_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,40,5,,,,
2818,555:0063:30_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,35,5,,,,
2819,555:0064:30_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,30,5,,,,
2820,555:0065:30_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,25,5,,,,
2821,555:0066:30_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,20,5,,,,
2822,555:0067:30_100_15_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,15,5,,,,
2823,555:0068:30_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,10,5,,,,
2824,555:0069:30_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,30,100,5,5,,,,
2825,555:0070:35_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,50,5,,,,
2826,555:0071:35_100_45_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,45,5,,,,
2827,555:0072:35_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,40,5,,,,
2828,555:0073:35_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,35,5,,,,
2829,555:0074:35_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,30,5,,,,
2830,555:0075:35_100_25_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,25,5,,,,
2831,555:0076:35_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,20,5,,,,
2832,555:0077:35_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,15,5,,,,
2833,555:0078:35_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,10,5,,,,
2834,555:0079:35_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,35,100,5,5,,,,
2835,555:0080:40_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,50,5,,,,
2836,555:0081:40_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,45,5,,,,
2837,555:0082:40_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,40,5,,,,
2838,555:0083:40_100_35_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,35,5,,,,
2839,555:0084:40_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,30,5,,,,
2840,555:0085:40_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,25,5,,,,
2841,555:0086:40_100_20_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,20,5,,,,
2842,555:0087:40_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,15,5,,,,
2843,555:0088:40_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,10,5,,,,
2844,555:0089:40_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,40,100,5,5,,,,
2845,555:0090:45_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,50,5,,,,
2846,555:0091:45_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,45,5,,,,
2847,555:0092:45_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,40,5,,,,
2848,555:0093:45_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,35,5,,,,
2849,555:0094:45_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,30,5,,,,
2850,555:0095:45_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,25,5,,,,
2851,555:0096:45_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,20,5,,,,
2852,555:0097:45_100_15_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,15,5,,,,
2853,555:0098:45_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,10,5,,,,
2854,555:0099:45_100_5_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,45,100,5,5,,,,
2855,555:0100:50_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,50,5,,,,
2856,555:0101:50_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,45,5,,,,
2857,555:0102:50_100_40_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,40,5,,,,
2858,555:0103:50_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,35,5,,,,
2859,555:0104:50_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,30,5,,,,
2860,555:0105:50_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,25,5,,,,
2861,555:0106:50_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,20,5,,,,
2862,555:0107:50_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,15,5,,,,
2863,555:0108:50_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,10,5,,,,
2864,555:0109:50_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,50,100,5,5,,,,
2865,555:0110:55_100_50_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,50,5,,,,
2866,555:0111:55_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,45,5,,,,
2867,555:0112:55_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,40,5,,,,
2868,555:0113:55_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,35,5,,,,
2869,555:0114:55_100_30_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,30,5,,,,
2870,555:0115:55_100_25_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,25,5,,,,
2871,555:0116:55_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,20,5,,,,
2872,555:0117:55_100_15_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,15,5,,,,
2873,555:0118:55_100_10_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,10,5,,,,
2874,555:0119:55_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,55,100,5,5,,,,
2875,555:0120:60_100_50_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,50,5,,,,
2876,555:0121:60_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,45,5,,,,
2877,555:0122:60_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,40,5,,,,
2878,555:0123:60_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,35,5,,,,
2879,555:0124:60_100_30_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,30,5,,,,
2880,555:0125:60_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,25,5,,,,
2881,555:0126:60_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,20,5,,,,
2882,555:0127:60_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,15,5,,,,
2883,555:0128:60_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,10,5,,,,
2884,555:0129:60_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,60,100,5,5,,,,
2885,555:0130:65_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,50,5,,,,
2886,555:0131:65_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,45,5,,,,
2887,555:0132:65_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,40,5,,,,
2888,555:0133:65_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,35,5,,,,
2889,555:0134:65_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,30,5,,,,
2890,555:0135:65_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,25,5,,,,
2891,555:0136:65_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,20,5,,,,
2892,555:0137:65_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,15,5,,,,
2893,555:0138:65_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,10,5,,,,
2894,555:0139:65_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,65,100,5,5,,,,
2895,555:0140:70_100_50_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,50,5,,,,
2896,555:0141:70_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,45,5,,,,
2897,555:0142:70_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,40,5,,,,
2898,555:0143:70_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,35,5,,,,
2899,555:0144:70_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,30,5,,,,
2900,555:0145:70_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,25,5,,,,
2901,555:0146:70_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,20,5,,,,
2902,555:0147:70_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,15,5,,,,
2903,555:0148:70_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,10,5,,,,
2904,555:0149:70_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,70,100,5,5,,,,
2905,555:0150:75_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,50,5,,,,
2906,555:0151:75_100_45_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,45,5,,,,
2907,555:0152:75_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,40,5,,,,
2908,555:0153:75_100_35_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,35,5,,,,
2909,555:0154:75_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,30,5,,,,
2910,555:0155:75_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,25,5,,,,
2911,555:0156:75_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,20,5,,,,
2912,555:0157:75_100_15_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,15,5,,,,
2913,555:0158:75_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,10,5,,,,
2914,555:0159:75_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,75,100,5,5,,,,
2915,555:0160:80_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,50,5,,,,
2916,555:0161:80_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,45,5,,,,
2917,555:0162:80_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,40,5,,,,
2918,555:0163:80_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,35,5,,,,
2919,555:0164:80_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,30,5,,,,
2920,555:0165:80_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,25,5,,,,
2921,555:0166:80_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,20,5,,,,
2922,555:0167:80_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,15,5,,,,
2923,555:0168:80_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,10,5,,,,
2924,555:0169:80_100_5_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,80,100,5,5,,,,
2925,555:0170:85_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,50,5,,,,
2926,555:0171:85_100_45_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,45,5,,,,
2927,555:0172:85_100_40_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,40,5,,,,
2928,555:0173:85_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,35,5,,,,
2929,555:0174:85_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,30,5,,,,
2930,555:0175:85_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,25,5,,,,
2931,555:0176:85_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,20,5,,,,
2932,555:0177:85_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,15,5,,,,
2933,555:0178:85_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,10,5,,,,
2934,555:0179:85_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,85,100,5,5,,,,
2935,555:0180:90_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,50,5,,,,
2936,555:0181:90_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,45,5,,,,
2937,555:0182:90_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,40,5,,,,
2938,555:0183:90_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,35,5,,,,
2939,555:0184:90_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,30,5,,,,
2940,555:0185:90_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,25,5,,,,
2941,555:0186:90_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,20,5,,,,
2942,555:0187:90_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,15,5,,,,
2943,555:0188:90_100_10_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,10,5,,,,
2944,555:0189:90_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,90,100,5,5,,,,
2945,555:0190:95_100_50_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,50,5,,,,
2946,555:0191:95_100_45_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,45,5,,,,
2947,555:0192:95_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,40,5,,,,
2948,555:0193:95_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,35,5,,,,
2949,555:0194:95_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,30,5,,,,
2950,555:0195:95_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,25,5,,,,
2951,555:0196:95_100_20_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,20,5,,,,
2952,555:0197:95_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,15,5,,,,
2953,555:0198:95_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,10,5,,,,
2954,555:0199:95_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,95,100,5,5,,,,
2955,555:0200:100_100_50_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,50,5,,,,
2956,555:0201:100_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,45,5,,,,
2957,555:0202:100_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,40,5,,,,
2958,555:0203:100_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,35,5,,,,
2959,555:0204:100_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,30,5,,,,
2960,555:0205:100_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,25,5,,,,
2961,555:0206:100_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,20,5,,,,
2962,555:0207:100_100_15_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,15,5,,,,
2963,555:0208:100_100_10_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,10,5,,,,
2964,555:0209:100_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,100,100,5,5,,,,
2965,555:0210:105_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,50,5,,,,
2966,555:0211:105_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,45,5,,,,
2967,555:0212:105_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,40,5,,,,
2968,555:0213:105_100_35_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,35,5,,,,
2969,555:0214:105_100_30_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,30,5,,,,
2970,555:0215:105_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,25,5,,,,
2971,555:0216:105_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,20,5,,,,
2972,555:0217:105_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,15,5,,,,
2973,555:0218:105_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,10,5,,,,
2974,555:0219:105_100_5_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,105,100,5,5,,,,
2975,555:0220:110_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,50,5,,,,
2976,555:0221:110_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,45,5,,,,
2977,555:0222:110_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,40,5,,,,
2978,555:0223:110_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,35,5,,,,
2979,555:0224:110_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,30,5,,,,
2980,555:0225:110_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,25,5,,,,
2981,555:0226:110_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,20,5,,,,
2982,555:0227:110_100_15_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,15,5,,,,
2983,555:0228:110_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,10,5,,,,
2984,555:0229:110_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,110,100,5,5,,,,
2985,555:0230:115_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,50,5,,,,
2986,555:0231:115_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,45,5,,,,
2987,555:0232:115_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,40,5,,,,
2988,555:0233:115_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,35,5,,,,
2989,555:0234:115_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,30,5,,,,
2990,555:0235:115_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,25,5,,,,
2991,555:0236:115_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,20,5,,,,
2992,555:0237:115_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,15,5,,,,
2993,555:0238:115_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,10,5,,,,
2994,555:0239:115_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,115,100,5,5,,,,
2995,555:0240:120_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,50,5,,,,
2996,555:0241:120_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,45,5,,,,
2997,555:0242:120_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,40,5,,,,
2998,555:0243:120_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,35,5,,,,
2999,555:0244:120_100_30_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,30,5,,,,
3000,555:0245:120_100_25_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,25,5,,,,
3001,555:0246:120_100_20_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,20,5,,,,
3002,555:0247:120_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,15,5,,,,
3003,555:0248:120_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,10,5,,,,
3004,555:0249:120_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,120,100,5,5,,,,
3005,555:0250:125_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,50,5,,,,
3006,555:0251:125_100_45_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,45,5,,,,
3007,555:0252:125_100_40_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,40,5,,,,
3008,555:0253:125_100_35_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,35,5,,,,
3009,555:0254:125_100_30_5,validation,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,30,5,,,,
3010,555:0255:125_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,25,5,,,,
3011,555:0256:125_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,20,5,,,,
3012,555:0257:125_100_15_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,15,5,,,,
3013,555:0258:125_100_10_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,10,5,,,,
3014,555:0259:125_100_5_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,125,100,5,5,,,,
3015,555:0260:130_100_50_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,50,5,,,,
3016,555:0261:130_100_45_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,45,5,,,,
3017,555:0262:130_100_40_5,test,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,40,5,,,,
3018,555:0263:130_100_35_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,35,5,,,,
3019,555:0264:130_100_30_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,30,5,,,,
3020,555:0265:130_100_25_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,25,5,,,,
3021,555:0266:130_100_20_5,train,555.xlsx,downward_crack_5mm,downward_crack,4,130,100,20,5,,,,
